圧縮 - あっしゅく	[Noun, Suru verb] 1. compression; condensation; constriction; compaction [Wikipedia definition] 2. Compression | Other forms: あっ縮 【あっしゅく】 [Notes] あっしゅく: ichi1, news1, nf11. 圧縮: ichi1, news1, nf11. あっしゅく: ichi1, news1, nf11.
宛名 - あてな	[Noun] 1. (addressee's) name; (recipient's) name and address | Other forms: 宛て名 【あてな】、あて名 【あてな】
当てはまる - あてはまる	[Godan verb with ru ending, intransitive verb] 1. to apply (a rule); to be applicable; to come under (a category); to fulfill; to hold true | Other forms: 当て嵌まる 【あてはまる】
当てはめる - あてはめる	[Ichidan verb, Transitive verb] 1. to apply; to adapt | Other forms: 当て嵌める 【あてはめる】
暴れる - あばれる	[Ichidan verb, intransitive verb] 1. to act violently; to rage; to struggle; to be riotous
暴れる - あばれる	[Ichidan verb, intransitive verb] 1. to act violently; to rage; to struggle; to be riotous
脂 - あぶら	[Noun] 1. fat; tallow; lard; grease {See also 油} | Other forms: 膏 【あぶら】、膩 【あぶら】
炙る - あぶる	[Godan verb with ru ending, Transitive verb] 1. to warm (e.g. one's hands over a fire); to dry {Usually written using kana alone} 2. to scorch; to broil; to toast; to grill | Other forms: 焙る 【あぶる】
溢れる - あふれる	[Ichidan verb, intransitive verb] 1. to overflow; to brim over; to flood {Usually written using kana alone}
雨戸 - あまど	[Noun] 1. sliding storm shutter
甘やかす - あまやかす	[Godan verb with su ending, Transitive verb] 1. to pamper; to spoil
余る - あまる	[Godan verb with ru ending, intransitive verb] 1. to remain; to be left over; to be in excess; to be too many {See also 余り, See also 余り}
編み物 - あみもの	[Noun, No-adjective] 1. knitting; knitted material; crochet | Other forms: 編物 【あみもの】
編む - あむ	[Godan verb with mu ending, Transitive verb] 1. to knit; to plait; to braid 2. to compile (anthology, dictionary, etc.); to edit
危うい - あやうい	[I-adjective] 1. dangerous; risky; hazardous; perilous; precarious 2. in danger; in jeopardy; critical; grave; at risk 3. uncertain; unreliable; insecure; unsteady; doubtful 4. close (i.e. a close call); narrow
怪しい - あやしい	[I-adjective] 1. suspicious; dubious; doubtful; dodgy; suspicious (referring to a potential amorous relation); dangerous (e.g. financial situation); ominous (e.g. weather); strange; shady; fishy {Only applies to 怪しい} 2. charming; bewitching; mysterious {See also いろっぽい} | Other forms: 妖しい 【あやしい】
粗い - あらい	[I-adjective] 1. coarse; rough
荒い - あらい	[I-adjective] 1. rough; rude; wild
粗筋 - あらすじ	[Noun] 1. outline; summary; argument {Usually written using kana alone} | Other forms: 荒筋 【あらすじ】、あら筋 【あらすじ】 [Notes] あらすじ: ichi1, news2, nf46. 粗筋: ichi1, news2, nf46. あらすじ: ichi1, news2, nf46. あらすじ: ichi1, news2, nf46.
争う - あらそう	[Godan verb with u ending, intransitive verb] 1. to compete; to contest; to contend 2. to quarrel; to argue; to dispute; to be at variance; to oppose 3. (usu. in negative form) to deny (e.g. evidence) {See also 争えない}
争う - あらそう	[Godan verb with u ending, intransitive verb] 1. to compete; to contest; to contend 2. to quarrel; to argue; to dispute; to be at variance; to oppose 3. (usu. in negative form) to deny (e.g. evidence) {See also 争えない}
改めて - あらためて	[Adverb] 1. another time; again; over again; once again; anew 2. formally; especially; intentionally; deliberately | Other forms: 新ためて 【あらためて】 [Notes] 新ためて: Irregular kanji usage.
改める - あらためる	[Ichidan verb, Transitive verb] 1. to change; to alter; to revise; to replace {Only applies to 改める, Only applies to 革める, See also 改まる} 2. to reform; to correct; to mend; to improve {Only applies to 改める, Only applies to 革める} 3. to examine; to check; to inspect {Only applies to 改める, Only applies to 検める} 4. to do properly; to do formally {Only applies to 改める, Only applies to 革める} | Other forms: 検める 【あらためる】、革める 【あらためる】
著す - あらわす	[Godan verb with su ending, Transitive verb] 1. to write; to publish | Other forms: 著わす 【あらわす】
有難い - ありがたい	[I-adjective] 1. grateful; thankful; welcome; appreciated; evoking gratitude {Usually written using kana alone} | Other forms: 有り難い 【ありがたい】
有る - ある	Godan verb with ru ending (irregular verb), intransitive verb 1. to be (usu. of inanimate objects); to exist; to live {Usually written using kana alone, See also 居る いる} 2. to have {Usually written using kana alone} 3. to be located {Usually written using kana alone} 4. to be equipped with {Usually written using kana alone} 5. to happen; to come about {Usually written using kana alone} | Other forms: 在る 【ある】
彼此 - あれこれ	[Adverb, Pronoun] 1. one thing or another; this way and that; this and that; this or that {Usually written using kana alone} 2. around; about; nearly; roughly; almost; round about {Usually written using kana alone, Only applies to かれこれ} | Other forms: 彼此 【かれこれ】、彼是 【あれこれ】、彼是 【かれこれ】
慌ただしい - あわただしい	[I-adjective] 1. busy; hurried; confused; flurried | Other forms: 慌しい 【あわただしい】、遽しい 【あわただしい】
慌てる - あわてる	[Ichidan verb, intransitive verb] 1. to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic 2. to be in a hurry; to rush {usu. 慌てて} | Other forms: 周章てる 【あわてる】
安易 - あんい	[Na-adjective, Noun] 1. easy; simple 2. easy-going
案外 - あんがい	[Na-adjective, Adverbial noun] 1. unexpectedly
アンテナ - アンテナ	[Noun] 1. antenna 2. thing or method used to collect information or opinions
言い出す - いいだす	[Godan verb with su ending, Transitive verb] 1. to start talking; to speak; to tell; to propose; to suggest; to break the ice | Other forms: 言いだす 【いいだす】、言出す 【いいだす】
言いつける - いいつける	[Ichidan verb, Transitive verb] 1. to tell (to do); to order; to charge; to direct 2. to tell on (someone); to report 3. to often say | Other forms: 言い付ける 【いいつける】、言付ける 【いいつける】
生き生き - いきいき	[Adverb, Adverb taking the 'to' particle, Suru verb] 1. vividly; lively | Other forms: 活き活き 【いきいき】
行き成り - いきなり	[Adverb, No-adjective] 1. abruptly; suddenly; all of a sudden; without warning {Usually written using kana alone} | Other forms: 行き成り 【ゆきなり】、行成り 【いきなり】、行成り 【ゆきなり】、行き成 【いきなり】、行き成 【ゆきなり】、行成 【いきなり】、行成 【ゆきなり】 [Notes] 行き成: Irregular okurigana usage. 行き成: Irregular okurigana usage. 行成: Irregular okurigana usage. 行成: Irregular okurigana usage.
育児 - いくじ	[Noun, Suru verb] 1. childcare; nursing; upbringing
育児 - いくじ	[Noun, Suru verb] 1. childcare; nursing; upbringing
幾分 - いくぶん	[Adverb, Noun] 1. somewhat; to some extent; to some degree [Noun] 2. some; part; portion
生け花 - いけばな	[Noun] 1. flower arrangement 2. fresh flowers {Only applies to せいか} [Place] 3. Seika | Other forms: 生花 【いけばな】、活け花 【いけばな】、活花 【いけばな】、生花 【せいか】、活花 【せいか】
以後 - いご	[Adverbial noun, Temporal noun] 1. after this; from now on; hereafter 2. thereafter; since (verb) (after -te form of verb); after (time); since (then) {esp. after あれ, それ} | Other forms: 已後 【いご】
イコール - イコール	[Na-adjective] 1. equal 2. the equality sign (=) {Mathematics} [Expression] 3. equals (A equals B) {Colloquialism} [Wikipedia definition] 4. Equal
以降 - いこう	[Adverbial noun, Temporal noun] 1. on and after; as from; hereafter; thereafter; since
衣食住 - いしょくじゅう	[Noun] 1. necessities of life (food, clothing &amp; shelter)
意地悪 - いじわる	[Na-adjective, Noun, Suru verb] 1. malicious; ill-tempered; unkind
一々 - いちいち	[Adverb, Noun] 1. one-by-one; separately {Usually written using kana alone} 2. every single; each and every; without omission; fully; in detail {Usually written using kana alone} | Other forms: 一一 【いちいち】
一応 - いちおう	[Adverb, No-adjective] 1. more or less; though not quite satisfactorily; after a fashion; pretty much; roughly; so far as it goes [Adverb] 2. tentatively; for the time being 3. just in case 4. once [Place] 5. Ichiou | Other forms: 一往 【いちおう】
一段 - いちだん	[Adverb taking the 'to' particle, Adverb] 1. more; much more; still more; all the more [Noun] 2. step; rung; level; rank 3. paragraph; passage 4. ichidan (verb, verb conjugation) {Abbreviation, See also 一段動詞 いちだんどうし, See also 一段活用 いちだんかつよう, See also 五段}
一流 - いちりゅう	[No-adjective, Noun] 1. first-class; top grade; foremost; top-notch; leading 2. characteristic; peculiar; unique [Noun] 3. school (e.g. of a performance art) 4. one flag; one banner; one streamer {also written as 一旒}
佚 - いつ	[Noun] 1. being comfortable; relaxing
一昨昨日 - いっさくさくじつ	[Adverbial noun, Temporal noun] 1. two days before yesterday; three days back (ago) {} | Other forms: 一昨昨日 【さきおとつい】、一昨昨日 【さきおととい】、一昨々日 【いっさくさくじつ】、一昨々日 【さきおとつい】、一昨々日 【さきおととい】
一昨年 - いっさくねん	[Adverbial noun, Temporal noun] 1. year before last | Other forms: 一昨年 【おととし】、おと年 【おととし】
一斉 - いっせい	[Adverbial noun, Noun] 1. simultaneous; all at once [Notes] いっせい: news1, nf04. 一斉: news1, nf04.
一旦 - いったん	[Adverb] 1. once {Usually written using kana alone} 2. for a moment; temporarily [Noun] 3. one morning {Archaism} [Place] 4. Ittan
一定 - いってい	[Noun, No-adjective, Suru verb, Na-adjective] 1. fixed; settled; constant; definite; uniform; regularized; regularised; defined; standardized; standardised; certain; prescribed | Other forms: 一定 【いちじょう】
行ってまいります - いってまいります	[Expression] 1. good bye; I'm off; see you later {Polite (teineigo), See also 行ってきます} | Other forms: 行って参ります 【いってまいります】、いって参ります 【いってまいります】
行ってらっしゃい - いってらっしゃい	1. have a good day; take care; see you {Usually written using kana alone, often in response to いってきます}
行ってらっしゃい - いってらっしゃい	1. have a good day; take care; see you {Usually written using kana alone, often in response to いってきます}
いつの間にか - いつのまにか	[Adverb] 1. before one knows; before one becomes aware of; unnoticed; unawares | Other forms: 何時の間にか 【いつのまにか】
いつの間にか - いつのまにか	[Adverb] 1. before one knows; before one becomes aware of; unnoticed; unawares | Other forms: 何時の間にか 【いつのまにか】
移転 - いてん	[Noun, Suru verb] 1. moving; relocation; transfer; demise
井戸 - いど	[Noun] 1. water well
緯度 - いど	[Noun, No-adjective] 1. latitude (nav.)
従姉妹 - いとこ	[Noun] 1. cousin (female) {Usually written using kana alone, See also 従兄弟} | Other forms: 従姉妹 【じゅうしまい】
威張る - いばる	[Godan verb with ru ending, intransitive verb] 1. to put on airs; to act big; to throw one's weight about; to be overbearing; to be domineering; to be bossy; to be pushy; to be proud; to be haughty; to be arrogant; to swagger; to boast; to brag | Other forms: 意張る 【いばる】、威張る 【えばる】 [Notes] 意張る: Irregular kanji usage.
嫌がる - いやがる	[Godan verb with ru ending, Transitive verb] 1. to hate; to dislike | Other forms: 厭がる 【いやがる】
愈 - いよいよ	[Adverb] 1. more and more; all the more; increasingly {Usually written using kana alone} 2. at last; finally; beyond doubt {Usually written using kana alone} 3. (at the) last moment; worst possible time {Usually written using kana alone} | Other forms: 愈々 【いよいよ】、弥々 【いよいよ】、愈愈 【いよいよ】、弥弥 【いよいよ】、イヨイヨ
煎る - いる	[Godan verb with ru ending, Transitive verb] 1. to parch; to fry; to fire; to broil; to roast; to boil down (in oil) | Other forms: 炒る 【いる】、熬る 【いる】
入れ物 - いれもの	[Noun] 1. container; case; receptacle 2. (euph. for) coffin; casket {See also 棺} | Other forms: 容れ物 【いれもの】、入物 【いれもの】、容物 【いれもの】 [Notes] 入物: Irregular okurigana usage. 容物: Irregular okurigana usage.
インク - インク	[Noun, No-adjective] 1. ink {From Dutch; Flemish “inkt”} | Other forms: インキ
インタビュー - インタビュー	[Noun, Suru verb] 1. interview (i.e. television, newspaper, etc.) | Other forms: インタビュ、インタービュー、インタビュウ、インタヴュー [Notes] インタビュウ: Irregular kana usage.
引力 - いんりょく	[Noun] 1. attraction (e.g. magnetic, gravitation); affinity; gravitational pull 2. attractiveness; magnetism
ウーマン - ウーマン	[Noun, No-adjective] 1. woman [Place] 2. Uman (Russia) | Other forms: ウマン
ウール - ウール	[Noun] 1. wool [Place] 2. Eure (France) [Notes] ウール: gai1, ichi1.
ウェイトレス - ウェイトレス	[Noun] 1. waitress | Other forms: ウエイトレス、ウェートレス、ウエートレス
植木 - うえき	[Noun] 1. garden shrubs; trees; potted plant | Other forms: 植え木 【うえき】 [Notes] 植え木: Irregular okurigana usage.
植木 - うえき	[Noun] 1. garden shrubs; trees; potted plant | Other forms: 植え木 【うえき】 [Notes] 植え木: Irregular okurigana usage.
飢える - うえる	[Ichidan verb, intransitive verb] 1. to starve; to thirst; to be hungry | Other forms: 餓える 【うえる】、饑える 【うえる】、飢える 【かつえる】、餓える 【かつえる】
浮かぶ - うかぶ	[Godan verb with bu ending] 1. to float; to be suspended 2. to rise to surface 3. to come to mind; to have inspiration | Other forms: 浮ぶ 【うかぶ】、泛ぶ 【うかぶ】、泛かぶ 【うかぶ】 [Notes] 泛ぶ: Out-dated kanji. 泛かぶ: Out-dated kanji.
浮かべる - うかべる	[Ichidan verb, Transitive verb] 1. to float; to set afloat; to launch 2. to show on one's face (smile, sadness, etc.) 3. to recall; to call to mind; to imagine; to think of | Other forms: 浮べる 【うかべる】、泛かべる 【うかべる】、泛べる 【うかべる】 [Notes] 泛べる: Irregular okurigana usage.
浮く - うく	[Godan verb with ku ending, intransitive verb] 1. to float 2. to become merry; to be cheerful {See also 浮かぬ顔} 3. to become loose; to become unsteady 4. to feel out of it; to be cut off (e.g. from those around you); to feel out of place {Colloquialism} 5. to be frivolous; to be uncertain 6. to have (time, money, etc.) left over; to be saved (e.g. money) 7. to have no basis; to be unreliable
承る - うけたまわる	[Godan verb with ru ending, Transitive verb] 1. to hear; to be told; to know {Humble (kenjougo)} 2. to receive (order); to undertake; to comply; to take (a reservation, etc.) | Other forms: 受け賜る 【うけたまわる】 [Notes] 受け賜る: Irregular kanji usage.
受取り - うけとり	[Noun] 1. receipt | Other forms: 受け取り 【うけとり】、受取 【うけとり】、受け取 【うけとり】、請け取り 【うけとり】、請取り 【うけとり】、請取 【うけとり】、請け取 【うけとり】
受取り - うけとり	[Noun] 1. receipt | Other forms: 受け取り 【うけとり】、受取 【うけとり】、受け取 【うけとり】、請け取り 【うけとり】、請取り 【うけとり】、請取 【うけとり】、請け取 【うけとり】
受け持つ - うけもつ	[Godan verb with tsu ending, Transitive verb] 1. to take (be in) charge of
薄暗い - うすぐらい	[I-adjective] 1. dim; gloomy
薄める - うすめる	[Ichidan verb, Transitive verb] 1. to dilute; to water down
打ち合わせ - うちあわせ	[Noun, Suru verb] 1. advance arrangements; preparatory meeting; briefing session 2. overlap (of a coat, etc.) 3. making something match exactly {Archaism} | Other forms: 打ち合せ 【うちあわせ】、打合せ 【うちあわせ】、打合わせ 【うちあわせ】
打ち消す - うちけす	[Godan verb with su ending, Transitive verb] 1. to deny; to contradict 2. to negate (esp. a sound); to drown out | Other forms: 打消す 【うちけす】 [Notes] うちけす: ichi1, news2, nf29. 打ち消す: ichi1, news2, nf29. うちけす: ichi1, news2, nf29. 打消す: ichi1.
撃つ - うつ	[Godan verb with tsu ending] 1. to shoot (at) {usu. 撃つ} 2. to attack; to defeat; to destroy; to avenge | Other forms: 討つ 【うつ】、射つ 【うつ】 [Notes] 射つ: Irregular kanji usage.
うっかり - うっかり	[Adverb, Suru verb, Noun] 1. carelessly; thoughtlessly; inadvertently {Onomatopoeic or mimetic word} | Other forms: ウッカリ
映す - うつす	[Godan verb with su ending, Transitive verb] 1. to project; to reflect; to cast (shadow)
写る - うつる	[Godan verb with ru ending, intransitive verb] 1. to be photographed; to be projected
映る - うつる	[Godan verb with ru ending, intransitive verb] 1. to be reflected; to harmonize with (harmonise); to come out (photo); to be projected; to be displayed (on a screen)
饂飩 - うどん	[Noun] 1. udon; thick Japanese wheat noodles {Usually written using kana alone} | Other forms: 饂飩 【うんどん】、ウドン [Notes] うんどん: Out-dated or obsolete kana usage.
饂飩 - うどん	[Noun] 1. udon; thick Japanese wheat noodles {Usually written using kana alone} | Other forms: 饂飩 【うんどん】、ウドン [Notes] うんどん: Out-dated or obsolete kana usage.
埋める - うめる	[Ichidan verb, Transitive verb] 1. to bury (e.g. in the ground) 2. to fill up (e.g. audience fills a hall); to cause to be packed 3. to plug (a gap); to stop (a gap); to bridge (a difference, a gap); to fill (a seat, a vacant position); to fill out 4. to make up for (a loss, shortage, etc.); to make amends; to compensate for 5. to put cold water (in a bath) 6. to cover; to scatter something over
敬う - うやまう	[Godan verb with u ending, Transitive verb] 1. to show respect; to honour; to honor
裏返す - うらがえす	[Godan verb with su ending, Transitive verb] 1. to turn inside out; to turn the other way; to turn (something) over
裏口 - うらぐち	[Noun, No-adjective] 1. backdoor; rear entrance
裏口 - うらぐち	[Noun, No-adjective] 1. backdoor; rear entrance
占う - うらなう	[Godan verb with u ending, Transitive verb] 1. to tell someone's fortune; to forecast; to predict; to divine | Other forms: 卜う 【うらなう】
恨み - うらみ	[Noun] 1. resentment; grudge; malice; bitterness 2. matter for regret; regret {esp. 憾み} | Other forms: 憾み 【うらみ】、怨み 【うらみ】
羨ましい - うらやましい	[I-adjective] 1. envious (feeling, etc.); jealous {Usually written using kana alone} 2. enviable (position, etc.) {Usually written using kana alone}
羨む - うらやむ	[Godan verb with mu ending, Transitive verb] 1. to envy
売り上げ - うりあげ	[Noun] 1. amount sold; sales; proceeds; takings; turnover | Other forms: 売上げ 【うりあげ】、売上 【うりあげ】、売り上 【うりあげ】
売り切れ - うりきれ	[No-adjective, Noun] 1. sold-out | Other forms: 売切れ 【うりきれ】、売切 【うりきれ】
売り切れる - うりきれる	[Ichidan verb, intransitive verb] 1. to be sold out | Other forms: 売切れる 【うりきれる】
売れ行き - うれゆき	[Noun] 1. sales; demand | Other forms: 売行き 【うれゆき】、売行 【うれゆき】 [Notes] うれゆき: news1, nf06. 売れ行き: news1, nf06. うれゆき: news1, nf06. うれゆき: news1, nf06.
売れ行き - うれゆき	[Noun] 1. sales; demand | Other forms: 売行き 【うれゆき】、売行 【うれゆき】 [Notes] うれゆき: news1, nf06. 売れ行き: news1, nf06. うれゆき: news1, nf06. うれゆき: news1, nf06.
うろうろ - うろうろ	[Adverb, Adverb taking the 'to' particle, Suru verb] 1. loiteringly; aimless wandering; restlessly {Onomatopoeic or mimetic word, See also 彷徨く} | Other forms: ウロウロ、うそうそ、ウソウソ
運河 - うんが	[Noun] 1. canal; waterway [Place] 2. Unga
うんと - うんと	[Adverb] 1. a great deal; very much; a lot {Onomatopoeic or mimetic word} 2. with a great amount of effort
英文 - えいぶん	[Noun] 1. sentence in English; article in English; English text 2. English literature (study of) {Abbreviation, See also 英文学}
英和 - えいわ	[Noun] 1. English-Japanese (e.g. dictionary) [Notes] えいわ: ichi1, news1, nf19. 英和: ichi1, news1, nf19.
液体 - えきたい	[Noun] 1. liquid; fluid
エチケット - エチケット	[Noun] 1. etiquette {From French } [Notes] エチケット: gai1, ichi1.
えっと - えっと	1. let me see; well; errr ...; uhh ... | Other forms: えーと、えーっと、ええと、ええっと
絵の具 - えのぐ	[Noun] 1. paint; coloring materials; colors; colours | Other forms: 絵具 【えのぐ】
エプロン - エプロン	[Noun] 1. apron [Notes] エプロン: gai1.
偉い - えらい	[I-adjective] 1. great; excellent; admirable; remarkable; distinguished; important; celebrated; famous; eminent 2. awful; terrible {Usually written using kana alone} | Other forms: 豪い 【えらい】
宴会 - えんかい	[Noun, No-adjective] 1. party; banquet
園芸 - えんげい	[Noun, No-adjective] 1. horticulture; gardening
演劇 - えんげき	[Noun, No-adjective] 1. drama; theatre; theater; play
円周 - えんしゅう	[Noun, No-adjective] 1. circumference
遠足 - えんそく	[Noun, Suru verb] 1. excursion; outing; trip [Notes] えんそく: ichi1, news2, nf25. 遠足: ichi1, news2, nf25.
煙突 - えんとつ	[Noun] 1. chimney; smokestack; funnel (of a ship); stovepipe 2. carrying a passenger without turning on the taximeter {Slang} | Other forms: 烟突 【えんとつ】
オーケストラ - オーケストラ	[Noun] 1. orchestra [Notes] オーケストラ: gai1, ichi1.
オートメーション - オートメーション	[Noun] 1. automation [Notes] オートメーション: gai1, ichi1.
オーバコート - オーバコート	[Noun] 1. overcoat | Other forms: オーバーコート
追いかける - おいかける	[Ichidan verb, Transitive verb] 1. to chase; to run after; to pursue {See also 追っ掛ける} | Other forms: 追い掛ける 【おいかける】、追い駆ける 【おいかける】、追掛ける 【おいかける】
追い越す - おいこす	[Godan verb with su ending, Transitive verb] 1. to pass (e.g. car); to overtake {See also 追い抜く おいぬく} 2. to surpass; to outstrip; to get ahead of; to outdistance {See also 追い抜く おいぬく} | Other forms: 追越す 【おいこす】、追いこす 【おいこす】
追い越す - おいこす	[Godan verb with su ending, Transitive verb] 1. to pass (e.g. car); to overtake {See also 追い抜く おいぬく} 2. to surpass; to outstrip; to get ahead of; to outdistance {See also 追い抜く おいぬく} | Other forms: 追越す 【おいこす】、追いこす 【おいこす】
オイル - オイル	[Noun] 1. oil; engine oil; kerosene
応援 - おうえん	[Noun, Suru verb] 1. aid; assistance; help; reinforcement; rooting; barracking; support; cheering
王女 - おうじょ	[Noun] 1. princess | Other forms: 王女 【おうにょ】 [Notes] おうにょ: Out-dated or obsolete kana usage.
応ずる - おうずる	Ichidan verb - zuru verb (alternative form of -jiru verbs), intransitive verb 1. to answer; to respond; to meet {See also 応じる} 2. to satisfy; to accept
応接 - おうせつ	[Noun, Suru verb] 1. reception
応対 - おうたい	[Noun, Suru verb] 1. receiving; dealing with
往復 - おうふく	[Noun, Suru verb, No-adjective] 1. making a round trip; going and returning; coming and going 2. round-trip ticket; return ticket {Abbreviation, See also 往復切符} 3. correspondence; exchanging (letters) 4. socializing; visiting one another
欧米 - おうべい	[Noun, No-adjective] 1. Europe and America; the West [Place] 2. Europe &amp; America
大雑把 - おおざっぱ	[Na-adjective, Noun] 1. rough (as in not precise); broad; sketchy | Other forms: 大ざっぱ 【おおざっぱ】
大通り - おおどおり	[Noun] 1. main street [Place] 2. Oodoori
大凡 - おおよそ	[Adverb] 1. about; roughly; approximately {Usually written using kana alone, See also 凡そ およそ} 2. generally; on the whole; as a rule {Usually written using kana alone} 3. completely; quite; entirely; altogether; totally; not at all (with neg. verb) {Usually written using kana alone} [Noun, No-adjective] 4. outline; gist {Usually written using kana alone} | Other forms: 大よそ 【おおよそ】、凡そ 【おおよそ】、凡 【おおよそ】
お帰り - おかえり	[Noun] 1. return {Honorific or respectful (sonkeigo)} 2. welcome home {Abbreviation, See also お帰りなさい} | Other forms: 御帰り 【おかえり】
お帰り - おかえり	[Noun] 1. return {Honorific or respectful (sonkeigo)} 2. welcome home {Abbreviation, See also お帰りなさい} | Other forms: 御帰り 【おかえり】
